module_number,concept,recommended_action,wps_task_id,source_file,rapids_code,variant,source_table_index,source_row_index,task_raw
RN-WPS-023,"Monitor patient conditions during treatments, procedures, or activities.",mapping_review_required,WPS_3056_TIME_BASED_T03_R03_B,wps_time_3056.docx,3056,time_based,3,3,"B. Monitor, record, and report symptoms or changes in patients' conditions."
RN-WPS-024,Monitor patient progress or responses to treatments.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T11_R03_A,wps_competency_2074.docx,2074CB,competency_based,11,3,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-024,Monitor patient progress or responses to treatments.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T11_R03_A,wps_competency_3056.docx,3056CB,competency_based,11,3,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-024,Monitor patient progress or responses to treatments.,mapping_review_required,WPS_2074HY_HYBRID_T11_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,11,2,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-024,Monitor patient progress or responses to treatments.,mapping_review_required,WPS_3056HY_HYBRID_T11_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,11,2,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-024,Monitor patient progress or responses to treatments.,mapping_review_required,WPS_2074_TIME_BASED_T11_R02_A,wps_time_2074.docx,2074,time_based,11,2,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-024,Monitor patient progress or responses to treatments.,mapping_review_required,WPS_3056_TIME_BASED_T11_R02_A,wps_time_3056.docx,3056,time_based,11,2,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-025,Monitor patients following surgeries or other treatments.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T12_R03_A,wps_competency_2074.docx,2074CB,competency_based,12,3,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-025,Monitor patients following surgeries or other treatments.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T12_R03_A,wps_competency_3056.docx,3056CB,competency_based,12,3,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-025,Monitor patients following surgeries or other treatments.,mapping_review_required,WPS_2074HY_HYBRID_T12_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,12,2,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-025,Monitor patients following surgeries or other treatments.,mapping_review_required,WPS_3056HY_HYBRID_T12_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,12,2,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-025,Monitor patients following surgeries or other treatments.,mapping_review_required,WPS_2074_TIME_BASED_T12_R02_A,wps_time_2074.docx,2074,time_based,12,2,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-025,Monitor patients following surgeries or other treatments.,mapping_review_required,WPS_3056_TIME_BASED_T12_R02_A,wps_time_3056.docx,3056,time_based,12,2,"A. Monitor all aspects of patient care, including diet and physical activity."
RN-WPS-026,Order medical diagnostic or clinical tests.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T17_R03_A,wps_competency_2074.docx,2074CB,competency_based,17,3,"A. Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition."
RN-WPS-026,Order medical diagnostic or clinical tests.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T17_R03_A,wps_competency_3056.docx,3056CB,competency_based,17,3,"A. Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition."
RN-WPS-026,Order medical diagnostic or clinical tests.,mapping_review_required,WPS_2074HY_HYBRID_T17_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,17,2,"A. Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition."
RN-WPS-026,Order medical diagnostic or clinical tests.,mapping_review_required,WPS_3056HY_HYBRID_T17_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,17,2,"A. Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition."
RN-WPS-026,Order medical diagnostic or clinical tests.,mapping_review_required,WPS_2074_TIME_BASED_T17_R02_A,wps_time_2074.docx,2074,time_based,17,2,"A. Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition."
RN-WPS-026,Order medical diagnostic or clinical tests.,mapping_review_required,WPS_3056_TIME_BASED_T17_R02_A,wps_time_3056.docx,3056,time_based,17,2,"A. Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition."
RN-WPS-027,Prepare medical supplies or equipment for use.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T24_R03_A,wps_competency_2074.docx,2074CB,competency_based,24,3,"A. Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained."
RN-WPS-027,Prepare medical supplies or equipment for use.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T24_R03_A,wps_competency_3056.docx,3056CB,competency_based,24,3,"A. Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained."
RN-WPS-027,Prepare medical supplies or equipment for use.,mapping_review_required,WPS_2074HY_HYBRID_T24_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,24,2,"A. Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained."
RN-WPS-027,Prepare medical supplies or equipment for use.,mapping_review_required,WPS_3056HY_HYBRID_T24_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,24,2,"A. Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained."
RN-WPS-027,Prepare medical supplies or equipment for use.,mapping_review_required,WPS_2074_TIME_BASED_T24_R02_A,wps_time_2074.docx,2074,time_based,24,2,"A. Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained."
RN-WPS-027,Prepare medical supplies or equipment for use.,mapping_review_required,WPS_3056_TIME_BASED_T24_R02_A,wps_time_3056.docx,3056,time_based,24,2,"A. Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained."
RN-WPS-028,Prepare patients physically for medical procedures.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T31_R03_A,wps_competency_2074.docx,2074CB,competency_based,31,3,A. Prepare patients for and assist with examinations or treatments.
RN-WPS-028,Prepare patients physically for medical procedures.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T31_R03_A,wps_competency_3056.docx,3056CB,competency_based,31,3,A. Prepare patients for and assist with examinations or treatments.
RN-WPS-028,Prepare patients physically for medical procedures.,mapping_review_required,WPS_2074HY_HYBRID_T31_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,31,2,A. Prepare patients for and assist with examinations or treatments.
RN-WPS-028,Prepare patients physically for medical procedures.,mapping_review_required,WPS_3056HY_HYBRID_T31_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,31,2,A. Prepare patients for and assist with examinations or treatments.
RN-WPS-028,Prepare patients physically for medical procedures.,mapping_review_required,WPS_2074_TIME_BASED_T31_R02_A,wps_time_2074.docx,2074,time_based,31,2,A. Prepare patients for and assist with examinations or treatments.
RN-WPS-028,Prepare patients physically for medical procedures.,mapping_review_required,WPS_3056_TIME_BASED_T31_R02_A,wps_time_3056.docx,3056,time_based,31,2,A. Prepare patients for and assist with examinations or treatments.
RN-WPS-029,Prescribe assistive medical devices or related treatments.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T18_R03_A,wps_competency_2074.docx,2074CB,competency_based,18,3,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-029,Prescribe assistive medical devices or related treatments.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T18_R03_A,wps_competency_3056.docx,3056CB,competency_based,18,3,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-029,Prescribe assistive medical devices or related treatments.,mapping_review_required,WPS_2074HY_HYBRID_T18_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,18,2,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-029,Prescribe assistive medical devices or related treatments.,mapping_review_required,WPS_3056HY_HYBRID_T18_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,18,2,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-029,Prescribe assistive medical devices or related treatments.,mapping_review_required,WPS_2074_TIME_BASED_T18_R02_A,wps_time_2074.docx,2074,time_based,18,2,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-029,Prescribe assistive medical devices or related treatments.,mapping_review_required,WPS_3056_TIME_BASED_T18_R02_A,wps_time_3056.docx,3056,time_based,18,2,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-030,Prescribe medications.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T19_R03_A,wps_competency_2074.docx,2074CB,competency_based,19,3,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-030,Prescribe medications.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T19_R03_A,wps_competency_3056.docx,3056CB,competency_based,19,3,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-030,Prescribe medications.,mapping_review_required,WPS_2074HY_HYBRID_T19_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,19,2,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-030,Prescribe medications.,mapping_review_required,WPS_3056HY_HYBRID_T19_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,19,2,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-030,Prescribe medications.,mapping_review_required,WPS_2074_TIME_BASED_T19_R02_A,wps_time_2074.docx,2074,time_based,19,2,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-030,Prescribe medications.,mapping_review_required,WPS_3056_TIME_BASED_T19_R02_A,wps_time_3056.docx,3056,time_based,19,2,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
RN-WPS-031,Provider,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T39_R02_X,wps_competency_2074.docx,2074CB,competency_based,39,2,Name:
RN-WPS-031,Provider,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T39_R03_X,wps_competency_2074.docx,2074CB,competency_based,39,3,Address:
RN-WPS-031,Provider,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T39_R04_X,wps_competency_2074.docx,2074CB,competency_based,39,4,Email:
RN-WPS-031,Provider,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T39_R05_X,wps_competency_2074.docx,2074CB,competency_based,39,5,Suggested Related Instruction Hours: X
RN-WPS-031,Provider,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T39_R02_X,wps_competency_3056.docx,3056CB,competency_based,39,2,Name:
RN-WPS-031,Provider,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T39_R03_X,wps_competency_3056.docx,3056CB,competency_based,39,3,Address:
RN-WPS-031,Provider,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T39_R04_X,wps_competency_3056.docx,3056CB,competency_based,39,4,Email:
RN-WPS-031,Provider,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T39_R05_X,wps_competency_3056.docx,3056CB,competency_based,39,5,Suggested Related Instruction Hours: X
RN-WPS-031,Provider,mapping_review_required,WPS_2074HY_HYBRID_T39_R02_X,wps_hybrid_2074.docx,2074HY,hybrid,39,2,Name:
RN-WPS-031,Provider,mapping_review_required,WPS_2074HY_HYBRID_T39_R03_X,wps_hybrid_2074.docx,2074HY,hybrid,39,3,Address:
RN-WPS-031,Provider,mapping_review_required,WPS_2074HY_HYBRID_T39_R04_X,wps_hybrid_2074.docx,2074HY,hybrid,39,4,Email:
RN-WPS-031,Provider,mapping_review_required,WPS_2074HY_HYBRID_T39_R05_X,wps_hybrid_2074.docx,2074HY,hybrid,39,5,Suggested Related Instruction Hours: XXX
RN-WPS-031,Provider,mapping_review_required,WPS_3056HY_HYBRID_T39_R02_X,wps_hybrid_3056.docx,3056HY,hybrid,39,2,Name:
RN-WPS-031,Provider,mapping_review_required,WPS_3056HY_HYBRID_T39_R03_X,wps_hybrid_3056.docx,3056HY,hybrid,39,3,Address:
RN-WPS-031,Provider,mapping_review_required,WPS_3056HY_HYBRID_T39_R04_X,wps_hybrid_3056.docx,3056HY,hybrid,39,4,Email:
RN-WPS-031,Provider,mapping_review_required,WPS_3056HY_HYBRID_T39_R05_X,wps_hybrid_3056.docx,3056HY,hybrid,39,5,Suggested Related Instruction Hours: XXX
RN-WPS-031,Provider,mapping_review_required,WPS_2074_TIME_BASED_T39_R02_X,wps_time_2074.docx,2074,time_based,39,2,Name:
RN-WPS-031,Provider,mapping_review_required,WPS_2074_TIME_BASED_T39_R03_X,wps_time_2074.docx,2074,time_based,39,3,Address:
RN-WPS-031,Provider,mapping_review_required,WPS_2074_TIME_BASED_T39_R04_X,wps_time_2074.docx,2074,time_based,39,4,Email:
RN-WPS-031,Provider,mapping_review_required,WPS_2074_TIME_BASED_T39_R05_X,wps_time_2074.docx,2074,time_based,39,5,Suggested Related Instruction Hours: XXX
RN-WPS-031,Provider,mapping_review_required,WPS_3056_TIME_BASED_T39_R02_X,wps_time_3056.docx,3056,time_based,39,2,Name:
RN-WPS-031,Provider,mapping_review_required,WPS_3056_TIME_BASED_T39_R03_X,wps_time_3056.docx,3056,time_based,39,3,Address:
RN-WPS-031,Provider,mapping_review_required,WPS_3056_TIME_BASED_T39_R04_X,wps_time_3056.docx,3056,time_based,39,4,Email:
RN-WPS-031,Provider,mapping_review_required,WPS_3056_TIME_BASED_T39_R05_X,wps_time_3056.docx,3056,time_based,39,5,Suggested Related Instruction Hours: XXX
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T02_R03_A,wps_competency_2074.docx,2074CB,competency_based,2,3,A. Record patients' medical information and vital signs.
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T02_R04_B,wps_competency_2074.docx,2074CB,competency_based,2,4,"B. Monitor, record, and report symptoms or changes in patients' conditions."
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T02_R03_A,wps_competency_3056.docx,3056CB,competency_based,2,3,A. Record patients' medical information and vital signs.
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T02_R04_B,wps_competency_3056.docx,3056CB,competency_based,2,4,"B. Monitor, record, and report symptoms or changes in patients' conditions."
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_2074HY_HYBRID_T02_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,2,2,A. Record patients' medical information and vital signs.
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_2074HY_HYBRID_T02_R03_B,wps_hybrid_2074.docx,2074HY,hybrid,2,3,"B. Monitor, record, and report symptoms or changes in patients' conditions."
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_3056HY_HYBRID_T02_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,2,2,A. Record patients' medical information and vital signs.
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_3056HY_HYBRID_T02_R03_B,wps_hybrid_3056.docx,3056HY,hybrid,2,3,"B. Monitor, record, and report symptoms or changes in patients' conditions."
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_2074_TIME_BASED_T02_R02_A,wps_time_2074.docx,2074,time_based,2,2,A. Record patients' medical information and vital signs.
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_2074_TIME_BASED_T02_R03_B,wps_time_2074.docx,2074,time_based,2,3,"B. Monitor, record, and report symptoms or changes in patients' conditions."
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_3056_TIME_BASED_T02_R02_A,wps_time_3056.docx,3056,time_based,2,2,A. Record patients' medical information and vital signs.
RN-WPS-032,Record patient medical histories.,mapping_review_required,WPS_3056_TIME_BASED_T02_R03_B,wps_time_3056.docx,3056,time_based,2,3,"B. Monitor, record, and report symptoms or changes in patients' conditions."
RN-WPS-033,Refer patients to other healthcare practitioners or health resources.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T35_R03_A,wps_competency_2074.docx,2074CB,competency_based,35,3,A. Refer students or patients to specialized health resources or community agencies furnishing assistance.
RN-WPS-033,Refer patients to other healthcare practitioners or health resources.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T35_R03_A,wps_competency_3056.docx,3056CB,competency_based,35,3,A. Refer students or patients to specialized health resources or community agencies furnishing assistance.
RN-WPS-033,Refer patients to other healthcare practitioners or health resources.,mapping_review_required,WPS_2074HY_HYBRID_T35_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,35,2,A. Refer students or patients to specialized health resources or community agencies furnishing assistance.
RN-WPS-033,Refer patients to other healthcare practitioners or health resources.,mapping_review_required,WPS_3056HY_HYBRID_T35_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,35,2,A. Refer students or patients to specialized health resources or community agencies furnishing assistance.
RN-WPS-033,Refer patients to other healthcare practitioners or health resources.,mapping_review_required,WPS_2074_TIME_BASED_T35_R02_A,wps_time_2074.docx,2074,time_based,35,2,A. Refer students or patients to specialized health resources or community agencies furnishing assistance.
RN-WPS-033,Refer patients to other healthcare practitioners or health resources.,mapping_review_required,WPS_3056_TIME_BASED_T35_R02_A,wps_time_3056.docx,3056,time_based,35,2,A. Refer students or patients to specialized health resources or community agencies furnishing assistance.
RN-WPS-034,Supervise patient care personnel.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T10_R03_A,wps_competency_2074.docx,2074CB,competency_based,10,3,A. Direct or supervise less-skilled nursing or healthcare personnel or supervise a particular unit.
RN-WPS-034,Supervise patient care personnel.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T10_R03_A,wps_competency_3056.docx,3056CB,competency_based,10,3,A. Direct or supervise less-skilled nursing or healthcare personnel or supervise a particular unit.
RN-WPS-034,Supervise patient care personnel.,mapping_review_required,WPS_2074HY_HYBRID_T10_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,10,2,A. Direct or supervise less-skilled nursing or healthcare personnel or supervise a particular unit.
RN-WPS-034,Supervise patient care personnel.,mapping_review_required,WPS_3056HY_HYBRID_T10_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,10,2,A. Direct or supervise less-skilled nursing or healthcare personnel or supervise a particular unit.
RN-WPS-034,Supervise patient care personnel.,mapping_review_required,WPS_2074_TIME_BASED_T10_R02_A,wps_time_2074.docx,2074,time_based,10,2,A. Direct or supervise less-skilled nursing or healthcare personnel or supervise a particular unit.
RN-WPS-034,Supervise patient care personnel.,mapping_review_required,WPS_3056_TIME_BASED_T10_R02_A,wps_time_3056.docx,3056,time_based,10,2,A. Direct or supervise less-skilled nursing or healthcare personnel or supervise a particular unit.
RN-WPS-035,Supervise workers providing client or patient services.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T27_R03_A,wps_competency_2074.docx,2074CB,competency_based,27,3,A. Observe nurses and visit patients to ensure proper nursing care.
RN-WPS-035,Supervise workers providing client or patient services.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T27_R03_A,wps_competency_3056.docx,3056CB,competency_based,27,3,A. Observe nurses and visit patients to ensure proper nursing care.
RN-WPS-035,Supervise workers providing client or patient services.,mapping_review_required,WPS_2074HY_HYBRID_T27_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,27,2,A. Observe nurses and visit patients to ensure proper nursing care.
RN-WPS-035,Supervise workers providing client or patient services.,mapping_review_required,WPS_3056HY_HYBRID_T27_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,27,2,A. Observe nurses and visit patients to ensure proper nursing care.
RN-WPS-035,Supervise workers providing client or patient services.,mapping_review_required,WPS_2074_TIME_BASED_T27_R02_A,wps_time_2074.docx,2074,time_based,27,2,A. Observe nurses and visit patients to ensure proper nursing care.
RN-WPS-035,Supervise workers providing client or patient services.,mapping_review_required,WPS_3056_TIME_BASED_T27_R02_A,wps_time_3056.docx,3056,time_based,27,2,A. Observe nurses and visit patients to ensure proper nursing care.
RN-WPS-036,Test biological specimens to gather information about patient conditions.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T25_R03_A,wps_competency_2074.docx,2074CB,competency_based,25,3,A. Conduct specified laboratory tests.
RN-WPS-036,Test biological specimens to gather information about patient conditions.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T25_R03_A,wps_competency_3056.docx,3056CB,competency_based,25,3,A. Conduct specified laboratory tests.
RN-WPS-036,Test biological specimens to gather information about patient conditions.,mapping_review_required,WPS_2074HY_HYBRID_T25_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,25,2,A. Conduct specified laboratory tests.
RN-WPS-036,Test biological specimens to gather information about patient conditions.,mapping_review_required,WPS_3056HY_HYBRID_T25_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,25,2,A. Conduct specified laboratory tests.
RN-WPS-036,Test biological specimens to gather information about patient conditions.,mapping_review_required,WPS_2074_TIME_BASED_T25_R02_A,wps_time_2074.docx,2074,time_based,25,2,A. Conduct specified laboratory tests.
RN-WPS-036,Test biological specimens to gather information about patient conditions.,mapping_review_required,WPS_3056_TIME_BASED_T25_R02_A,wps_time_3056.docx,3056,time_based,25,2,A. Conduct specified laboratory tests.
RN-WPS-037,Train caregivers or other non-medical personnel.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T32_R03_A,wps_competency_2074.docx,2074CB,competency_based,32,3,A. Provide or arrange for training or instruction of auxiliary personnel or students.
RN-WPS-037,Train caregivers or other non-medical personnel.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T32_R03_A,wps_competency_3056.docx,3056CB,competency_based,32,3,A. Provide or arrange for training or instruction of auxiliary personnel or students.
RN-WPS-037,Train caregivers or other non-medical personnel.,mapping_review_required,WPS_2074HY_HYBRID_T32_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,32,2,A. Provide or arrange for training or instruction of auxiliary personnel or students.
RN-WPS-037,Train caregivers or other non-medical personnel.,mapping_review_required,WPS_3056HY_HYBRID_T32_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,32,2,A. Provide or arrange for training or instruction of auxiliary personnel or students.
RN-WPS-037,Train caregivers or other non-medical personnel.,mapping_review_required,WPS_2074_TIME_BASED_T32_R02_A,wps_time_2074.docx,2074,time_based,32,2,A. Provide or arrange for training or instruction of auxiliary personnel or students.
RN-WPS-037,Train caregivers or other non-medical personnel.,mapping_review_required,WPS_3056_TIME_BASED_T32_R02_A,wps_time_3056.docx,3056,time_based,32,2,A. Provide or arrange for training or instruction of auxiliary personnel or students.
RN-WPS-038,"Treat acute illnesses, infections, or injuries.",mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T08_R03_A,wps_competency_2074.docx,2074CB,competency_based,8,3,"A. Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry."
RN-WPS-038,"Treat acute illnesses, infections, or injuries.",mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T08_R03_A,wps_competency_3056.docx,3056CB,competency_based,8,3,"A. Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry."
RN-WPS-038,"Treat acute illnesses, infections, or injuries.",mapping_review_required,WPS_2074HY_HYBRID_T08_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,8,2,"A. Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry."
RN-WPS-038,"Treat acute illnesses, infections, or injuries.",mapping_review_required,WPS_3056HY_HYBRID_T08_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,8,2,"A. Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry."
RN-WPS-038,"Treat acute illnesses, infections, or injuries.",mapping_review_required,WPS_2074_TIME_BASED_T08_R02_A,wps_time_2074.docx,2074,time_based,8,2,"A. Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry."
RN-WPS-038,"Treat acute illnesses, infections, or injuries.",mapping_review_required,WPS_3056_TIME_BASED_T08_R02_A,wps_time_3056.docx,3056,time_based,8,2,"A. Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry."
RN-WPS-039,Treat medical emergencies.,mapping_review_required,WPS_2074CB_COMPETENCY_BASED_T36_R03_A,wps_competency_2074.docx,2074CB,competency_based,36,3,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers."
RN-WPS-039,Treat medical emergencies.,mapping_review_required,WPS_3056CB_COMPETENCY_BASED_T36_R03_A,wps_competency_3056.docx,3056CB,competency_based,36,3,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers."
RN-WPS-039,Treat medical emergencies.,mapping_review_required,WPS_2074HY_HYBRID_T36_R02_A,wps_hybrid_2074.docx,2074HY,hybrid,36,2,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers."
RN-WPS-039,Treat medical emergencies.,mapping_review_required,WPS_3056HY_HYBRID_T36_R02_A,wps_hybrid_3056.docx,3056HY,hybrid,36,2,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers."
RN-WPS-039,Treat medical emergencies.,mapping_review_required,WPS_2074_TIME_BASED_T36_R02_A,wps_time_2074.docx,2074,time_based,36,2,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers."
RN-WPS-039,Treat medical emergencies.,mapping_review_required,WPS_3056_TIME_BASED_T36_R02_A,wps_time_3056.docx,3056,time_based,36,2,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers."
